frame_idx,track_id,class_name,x1,y1,x2,y2
1764,15,car,487.801,568.34,542.443,629.479
1765,4,car,527.51,570.216,582.35,631.646
1765,7,car,964.778,593.039,1099.338,664.563
1765,8,car,769.191,586.66,827.932,631.757
1765,10,car,823.51,588.913,901.478,636.786
1765,12,car,390.488,568.591,509.269,653.523
1765,13,car,558.034,569.822,677.654,648.774
1765,14,car,892.015,597.77,975.318,650.067
1765,15,car,487.226,567.614,542.542,629.695
1766,4,car,527.66,570.463,582.467,631.936
1766,7,car,965.202,594.046,1099.063,664.604
1766,8,car,768.497,586.842,827.278,631.823
1766,10,car,823.593,588.931,901.688,637.1
1766,12,car,390.69,568.726,509.255,653.745
1766,13,car,557.221,569.954,676.978,648.903
1766,14,car,891.775,597.833,974.39,649.963
1766,15,car,488.041,568.771,542.884,630.513
1767,4,car,527.887,570.639,582.338,631.928
1767,7,car,965.046,594.374,1098.852,665.136
1767,8,car,768.281,586.719,827.428,631.938
1767,10,car,823.587,588.962,901.677,637.295
1767,12,car,390.72,568.736,509.196,653.729
1767,13,car,556.876,569.99,676.717,648.946
1767,14,car,891.56,597.665,974.225,649.851
1767,15,car,488.346,569.179,542.912,630.817
1768,4,car,527.825,570.553,582.279,631.895
1768,7,car,964.897,594.505,1098.438,665.294
1768,8,car,768.337,586.641,827.87,631.863
1768,10,car,823.721,589.059,901.525,637.293
1768,12,car,390.688,568.751,508.904,653.326
1768,13,car,556.983,569.94,676.426,648.716
1768,14,car,891.42,597.351,974.343,649.95
1768,15,car,488.616,569.369,543.027,631.059
1769,4,car,527.662,570.6,582.034,631.904
1769,7,car,965.773,595.02,1098.385,665.306
1769,8,car,768.849,586.742,828.066,632.003
1769,10,car,823.726,589.211,901.44,637.365
1769,12,car,391.039,568.923,509.044,653.24
1769,13,car,556.968,569.86,676.237,648.798
1769,14,car,891.483,597.218,974.167,650.006
1769,15,car,489.096,569.517,542.878,630.694
1770,4,car,528.048,570.321,582.393,631.723
1770,7,car,966.578,595.514,1098.234,665.181
1770,8,car,768.502,586.432,828.841,631.944
1770,10,car,823.775,588.938,901.723,637.38
1770,12,car,391.136,568.372,509.618,652.98
1770,13,car,557.433,569.779,676.776,648.971
1770,14,car,891.364,597.018,974.359,649.93
1770,15,car,488.729,568.925,542.063,629.549
1771,4,car,528.088,570.269,582.458,631.592
1771,7,car,964.253,598.707,1087.296,664.25
1771,8,car,768.398,586.375,829.192,631.853
1771,10,car,823.974,588.63,901.978,637.209
1771,12,car,391.472,568.301,509.765,652.683
1771,13,car,557.809,569.697,677.038,649.055
1771,14,car,890.909,597.094,973.989,649.994
1771,15,car,488.852,569.005,541.965,629.413
1772,4,car,527.679,569.954,582.596,631.598
1772,7,car,963.046,599.794,1079.112,663.548
1772,8,car,768.703,586.12,829.596,631.773
1772,10,car,824.014,588.49,902.051,637.256
1772,12,car,391.276,567.865,509.675,652.358
1772,13,car,558.31,569.553,677.615,648.87
1772,14,car,890.602,597.214,974.118,649.853
1772,15,car,488.362,568.354,542.023,629.479
1773,4,car,528.037,569.966,582.638,631.49
1773,7,car,960.771,600.736,1071.177,663.649
1773,8,car,768.537,586.221,829.231,631.834
1773,10,car,823.908,588.511,901.985,637.252
1773,12,car,391.452,568.166,509.531,652.295
1773,13,car,558.3,569.623,677.451,649.036
1773,14,car,890.688,597.186,973.986,649.904
1773,15,car,488.429,568.623,541.813,629.411
1774,4,car,527.663,570.104,582.389,631.583
1774,7,car,960.889,600.815,1074.175,663.533
1774,8,car,767.89,586.239,828.177,631.879
1774,10,car,823.658,588.519,901.739,637.215
1774,12,car,391.242,568.31,509.249,652.452
1774,13,car,557.987,569.636,677.18,649.026
1774,14,car,891.192,597.091,974.086,649.724
1774,15,car,488.835,568.778,542.151,629.572
1775,4,car,527.568,570.211,582.198,631.614
1775,7,car,964.07,598.611,1087.065,664.086
1775,8,car,767.648,586.253,827.927,631.921
1775,10,car,823.329,588.588,901.467,637.147
1775,12,car,391.036,568.405,508.856,652.617
1775,13,car,557.828,569.693,677.051,649.063
1775,14,car,891.332,597.109,974.262,649.861
1775,15,car,488.983,568.842,542.233,629.624
1776,4,car,527.445,570.14,582.183,631.743
1776,7,car,965.197,597.804,1091.969,664.359
1776,8,car,767.69,586.39,827.863,631.959
1776,10,car,823.255,588.565,901.452,637.109
1776,12,car,391.07,568.327,508.604,652.715
1776,13,car,557.858,569.679,677.09,649.018
1776,14,car,891.212,596.976,974.73,649.926
1776,15,car,488.911,568.775,542.178,629.619
1777,4,car,528.404,571.112,582.894,631.507
1777,7,car,964.886,597.683,1092.672,664.124
1777,8,car,767.926,586.34,828.057,632.081
1777,10,car,823.221,588.344,901.936,637.119
1777,12,car,391.024,568.399,508.373,652.737
1777,13,car,557.353,569.75,677.087,649.0
1777,14,car,891.407,596.877,974.54,649.745
1777,15,car,489.387,569.69,542.199,630.08
1778,4,car,527.775,570.596,582.32,631.964
1778,7,car,960.813,599.582,1076.298,662.768
1778,8,car,767.705,586.219,828.344,631.987
1778,10,car,823.068,588.208,902.405,637.238
1778,12,car,390.874,568.498,508.281,652.594
1778,13,car,557.708,569.759,677.103,649.139
1778,14,car,891.575,597.136,974.892,650.227
1778,15,car,488.933,569.346,541.941,629.946
1779,4,car,527.188,570.537,581.95,632.258
1779,7,car,959.471,600.5,1070.842,662.558
1779,8,car,767.697,586.023,828.371,631.889
1779,10,car,823.125,588.501,902.855,637.233
1779,12,car,390.961,568.546,508.11,652.603
1779,13,car,557.847,569.698,677.329,648.894
1779,14,car,891.741,597.19,975.311,650.178
1779,15,car,488.817,569.451,541.515,629.444
1780,4,car,527.236,570.495,581.755,632.137
1780,7,car,961.099,599.618,1072.771,663.517
1780,8,car,767.468,586.229,828.135,631.975
1780,10,car,823.029,588.903,902.311,637.176
1780,12,car,390.85,568.718,508.473,653.089
1780,13,car,557.19,569.743,676.567,648.832
1780,14,car,891.597,597.116,974.85,650.192
1780,15,car,489.36,569.811,541.865,629.894
1781,4,car,528.812,571.391,582.798,631.072
1781,7,car,963.937,598.904,1082.282,663.919
1781,8,car,767.8,586.19,828.981,632.107
1781,10,car,823.38,589.036,902.437,637.092
1781,12,car,391.303,568.534,509.028,652.958
1781,13,car,555.526,569.792,675.876,648.591
1781,14,car,891.141,596.994,974.833,650.105
1781,15,car,488.922,568.592,542.149,629.298
1782,4,car,529.212,571.862,583.004,630.454
1782,7,car,966.077,598.746,1088.323,663.911
1782,8,car,768.079,586.294,829.092,632.278
1782,10,car,823.428,589.186,902.282,637.141
1782,12,car,391.09,568.725,508.645,653.137
1782,13,car,556.699,569.874,676.465,648.818
1782,14,car,890.716,597.019,974.225,649.993
1782,15,car,488.716,569.009,541.875,629.045
1783,4,car,529.041,571.937,583.015,630.471
1783,7,car,965.942,598.687,1090.027,663.821
1783,8,car,768.4,586.291,829.499,632.226
1783,10,car,823.307,589.099,902.194,637.267
1783,12,car,391.109,568.312,508.332,652.53
1783,13,car,557.029,569.829,676.638,648.609
1783,14,car,890.648,597.186,973.888,649.833
1783,15,car,489.119,569.078,541.878,628.774
1784,4,car,528.198,571.429,582.073,631.095
1784,7,car,966.505,598.656,1093.514,664.417
1784,8,car,768.284,586.202,829.352,632.378
1784,10,car,823.423,589.538,901.63,637.348
1784,12,car,390.873,568.774,508.29,653.226
1784,13,car,556.917,569.887,675.93,648.703
1784,14,car,891.094,597.446,973.755,650.168
1784,15,car,488.573,569.033,541.423,627.841
1785,4,car,527.556,571.024,581.985,631.411
1785,7,car,966.516,598.054,1095.646,664.553
1785,8,car,768.961,586.442,829.094,632.064
1785,10,car,823.678,589.906,901.314,637.351
1785,12,car,390.63,568.736,508.541,653.764
1785,13,car,556.966,569.569,676.255,648.642
1785,14,car,891.019,597.51,972.855,649.939
1785,15,car,488.666,569.682,541.562,628.577
1786,4,car,527.725,570.756,582.208,631.411
1786,7,car,966.365,597.442,1096.671,664.419
1786,8,car,770.007,586.654,829.179,631.848
1786,10,car,823.971,590.074,901.22,637.343
1786,12,car,390.32,568.851,508.225,654.12
1786,13,car,557.333,569.473,676.735,648.658
1786,14,car,891.42,597.521,972.553,649.799
1786,15,car,488.845,569.898,541.883,629.378
1787,4,car,528.416,571.643,582.867,631.042
1787,7,car,965.007,599.95,1091.917,663.49
1787,8,car,770.243,586.949,829.215,631.915
1787,10,car,824.006,590.142,901.323,637.482
1787,12,car,389.865,568.983,508.139,654.426
1787,13,car,556.669,569.451,676.459,648.74
1787,14,car,891.792,597.633,972.7,649.716
1787,15,car,488.589,569.491,542.136,629.467
1788,4,car,527.418,570.899,582.28,631.426
1788,7,car,964.335,601.32,1091.349,663.33
1788,8,car,770.623,586.942,829.732,631.838
1788,10,car,823.891,590.034,901.533,637.504
1788,12,car,389.781,568.776,508.581,654.337
1788,13,car,556.535,569.385,676.504,648.663
1788,14,car,891.791,597.388,973.154,649.715
1788,15,car,488.797,569.5,542.511,629.903
1789,4,car,528.037,571.938,582.757,631.388
1789,7,car,963.425,601.886,1089.641,663.089
1789,8,car,770.188,587.433,829.283,632.154
1789,10,car,823.698,590.12,901.655,637.803
1789,12,car,389.652,568.897,508.684,654.407
1789,13,car,556.782,569.46,675.96,648.707
1789,14,car,892.772,597.4,974.37,649.985
1789,15,car,488.889,569.895,541.92,628.853
1790,4,car,526.791,571.489,582.001,631.764
1790,7,car,962.285,601.954,1088.666,663.005
1790,8,car,770.116,587.491,829.153,632.225
1790,10,car,823.535,590.037,901.515,637.839
1790,12,car,389.279,568.961,508.044,653.94
1790,13,car,557.12,569.399,675.868,648.708
1790,14,car,893.389,597.412,974.606,649.999
1790,15,car,489.118,569.799,542.238,628.904
1791,4,car,527.742,571.865,582.733,631.421
1791,7,car,961.929,601.591,1089.058,662.855
1791,8,car,770.083,587.391,829.416,632.082
1791,10,car,823.288,589.97,901.308,637.735
1791,12,car,389.173,569.043,507.766,653.772
1791,13,car,556.951,569.428,675.827,648.751
1791,14,car,893.302,597.375,974.578,650.246
1791,15,car,489.034,569.548,542.297,628.872
1792,4,car,527.502,572.156,583.073,631.864
1792,7,car,961.394,601.15,1088.377,662.62
1792,8,car,770.291,587.284,829.516,632.082
1792,10,car,823.263,589.931,901.189,637.751
1792,12,car,388.838,569.033,507.424,653.821
1792,13,car,556.084,569.529,675.379,648.794
1792,14,car,892.759,597.336,974.015,650.034
1792,15,car,489.207,569.354,542.116,627.71
1793,4,car,528.536,572.072,583.388,630.882
1793,7,car,963.806,599.539,1094.018,663.712
1793,8,car,770.192,587.352,829.394,631.95
1793,10,car,823.491,589.93,901.449,637.791
1793,12,car,389.48,568.85,507.56,653.507
1793,13,car,556.698,569.798,675.621,648.855
1793,14,car,892.452,597.514,973.564,650.178
1793,15,car,488.442,568.51,542.306,628.214
1794,4,car,528.361,572.277,583.367,630.76
1794,7,car,963.502,598.808,1094.766,663.816
1794,8,car,770.212,587.37,829.323,631.986
1794,10,car,823.486,589.892,901.247,637.706
1794,12,car,389.013,568.717,507.468,653.591
1794,13,car,556.904,569.805,675.827,648.714
1794,14,car,892.442,597.674,973.206,649.817
1794,15,car,488.462,568.303,542.261,628.036
1795,4,car,529.0,572.083,583.442,629.266
1795,7,car,962.345,598.814,1091.889,663.186
1795,8,car,770.59,587.317,829.49,631.836
1795,10,car,823.23,589.803,901.058,637.529
1795,12,car,389.276,568.42,507.597,653.374
1795,13,car,558.413,569.727,677.291,648.565
1795,14,car,891.892,597.484,973.109,649.588
1795,15,car,487.925,567.856,542.515,628.745
1796,4,car,528.467,572.337,583.475,630.416
1796,7,car,963.9,597.989,1096.394,663.429
1796,8,car,770.226,587.356,829.106,632.043
1796,10,car,823.015,589.829,900.838,637.564
1796,12,car,389.322,568.636,507.623,653.462
1796,13,car,556.988,569.907,676.253,648.757
1796,14,car,892.57,598.009,973.199,649.909
1796,15,car,488.274,568.621,542.124,628.492
1797,4,car,528.413,572.1,583.612,630.416
1797,7,car,963.606,598.75,1094.963,663.417
1797,8,car,769.983,587.088,829.484,631.897
1797,10,car,823.134,589.768,900.981,637.572
1797,12,car,389.557,568.541,507.651,653.021
1797,13,car,557.535,569.879,676.881,648.511
1797,14,car,892.264,597.967,973.124,649.95
1797,15,car,488.313,569.186,542.216,629.284
1798,4,car,526.871,570.849,583.091,631.5
1798,7,car,965.809,597.999,1096.42,663.575
1798,8,car,770.116,587.073,829.613,631.78
1798,10,car,823.087,589.83,901.091,637.639
1798,12,car,389.117,568.345,507.592,652.878
1798,13,car,558.558,569.801,677.808,648.483
1798,14,car,891.643,597.601,973.284,650.115
1798,15,car,487.995,568.83,542.247,629.745
1799,4,car,527.837,571.389,583.139,630.061
1799,7,car,967.728,598.542,1095.831,663.269
1799,8,car,770.822,587.029,829.745,631.824
1799,10,car,823.476,589.731,901.394,637.626
1799,12,car,389.5,568.398,507.688,652.335
1799,13,car,559.235,569.63,678.072,648.28
1799,14,car,891.579,597.529,973.813,650.233
1799,15,car,487.373,568.221,542.239,629.914
1800,4,car,526.314,570.669,582.394,631.058
1800,7,car,964.325,598.841,1093.981,662.853
1800,8,car,770.127,587.145,828.873,631.55
1800,10,car,823.948,589.901,901.19,637.286
1800,12,car,389.857,567.605,510.269,653.284
1800,13,car,558.06,569.554,677.772,648.424
1800,14,car,892.57,597.726,973.607,650.122
1801,4,car,525.742,570.475,582.268,631.688
1801,7,car,964.456,598.972,1094.588,663.144
1801,8,car,769.994,587.229,828.669,631.646
1801,10,car,823.908,589.995,900.879,637.212
1801,12,car,390.643,567.585,510.949,653.135
1801,13,car,557.391,569.694,677.337,648.63
1801,14,car,892.589,597.85,973.651,650.142
1802,4,car,525.616,570.367,582.112,631.876
1802,7,car,965.601,598.152,1098.1,663.681
1802,8,car,770.007,587.256,828.596,631.706
1802,10,car,823.84,589.984,900.716,637.152
1802,12,car,391.019,567.283,511.187,653.179
1802,13,car,557.207,569.714,677.218,648.639
1802,14,car,892.624,597.817,973.616,650.003
1803,4,car,525.033,570.333,582.14,632.452
1803,7,car,966.029,597.903,1098.986,663.869
1803,8,car,769.712,587.169,828.432,631.78
1803,10,car,823.827,589.981,900.612,636.997
1803,12,car,390.988,567.566,511.119,653.259
1803,13,car,557.332,569.87,676.989,648.62
1803,14,car,892.897,597.933,973.57,650.098
1804,4,car,525.603,570.503,582.118,632.425
1804,7,car,966.644,597.762,1100.628,664.071
1804,8,car,769.787,587.12,828.364,631.83
1804,10,car,823.728,589.854,900.52,636.963
1804,12,car,391.016,567.628,511.307,653.283
1804,13,car,557.263,569.81,677.028,648.619
1804,14,car,893.096,597.931,973.421,650.129
1805,4,car,525.61,570.697,582.17,632.707
1805,7,car,966.063,597.827,1101.384,664.134
1805,8,car,769.722,587.015,828.519,631.757
1805,10,car,823.68,589.841,900.672,636.938
1805,12,car,391.257,567.679,512.128,653.282
1805,13,car,556.753,569.887,676.941,648.867
1805,14,car,893.393,597.863,973.411,650.157
1806,4,car,526.218,570.827,582.104,632.373
1806,7,car,965.584,598.212,1100.962,663.952
1806,8,car,769.735,586.968,828.832,631.778
1806,10,car,823.717,589.725,900.978,636.877
1806,12,car,391.71,567.974,511.891,653.108
1806,13,car,556.886,569.869,676.629,648.88
1806,14,car,893.193,597.889,973.265,650.332
1807,4,car,526.064,571.244,581.273,632.499
1807,7,car,964.772,598.387,1099.844,663.909
1807,8,car,768.669,587.074,827.898,631.794
1807,10,car,823.547,589.692,901.068,637.03
1807,12,car,391.185,568.009,512.082,653.258
1807,13,car,556.939,569.836,676.457,648.999
1807,14,car,893.706,598.123,973.496,650.553
1808,4,car,526.494,571.377,581.108,632.191
1808,7,car,962.197,599.174,1097.011,663.552
1808,8,car,768.292,587.023,827.846,631.789
1808,10,car,823.511,589.618,901.093,637.066
1808,12,car,390.943,568.056,511.933,653.41
1808,13,car,556.906,569.842,676.351,649.027
1808,14,car,894.028,598.038,973.619,650.718
1809,4,car,526.776,571.429,581.185,632.172
1809,7,car,962.228,599.368,1096.336,663.167
1809,8,car,768.131,586.904,827.871,631.664
1809,10,car,823.551,589.522,901.023,636.922
1809,12,car,390.935,568.151,511.466,653.495
1809,13,car,557.134,569.757,676.358,648.953
1809,14,car,893.101,595.973,974.39,650.355
1810,4,car,527.101,571.32,581.301,632.088
1810,7,car,961.698,599.362,1095.598,662.981
1810,8,car,768.0,586.88,827.84,631.659
1810,10,car,823.573,589.511,901.149,636.99
1810,12,car,390.708,568.43,510.867,653.385
1810,13,car,557.35,569.709,676.16,648.949
1810,14,car,893.224,597.326,973.84,650.264
1811,4,car,527.518,571.262,581.264,631.971
1811,7,car,961.721,599.578,1095.135,662.704
1811,8,car,768.037,586.862,827.965,631.543
1811,10,car,823.634,589.63,900.955,637.01
1811,12,car,390.74,568.346,510.636,652.939
1811,13,car,557.847,569.626,676.516,648.872
1811,14,car,892.433,595.898,973.801,650.054
1812,4,car,527.526,570.966,581.306,631.986
1812,7,car,961.488,599.553,1095.133,662.791
1812,8,car,768.073,586.774,828.264,631.632
1812,10,car,823.505,589.715,900.93,637.204
1812,12,car,390.632,568.386,510.409,652.931
1812,13,car,558.033,569.604,676.677,648.75
1812,14,car,892.719,597.082,973.08,650.219
1813,4,car,527.466,570.607,581.536,631.996
1813,7,car,961.913,599.256,1095.28,662.748
1813,8,car,768.241,586.477,828.824,631.507
1813,10,car,823.661,589.639,901.015,637.269
1813,12,car,390.337,568.092,510.269,653.096
1813,13,car,558.22,569.524,677.668,648.691
1813,14,car,892.24,597.637,972.518,650.123
1814,4,car,527.286,570.596,581.183,631.946
1814,7,car,961.322,599.405,1095.563,663.043
1814,8,car,768.678,586.588,829.303,631.603
1814,10,car,823.899,589.754,901.062,637.312
1814,12,car,390.611,568.317,510.14,653.084
1814,13,car,557.913,569.591,677.05,648.696
1814,14,car,892.537,598.135,972.42,650.24
1815,4,car,527.478,570.433,581.407,631.886
1815,7,car,962.594,598.918,1097.731,663.425
1815,8,car,768.965,586.881,829.256,631.57
1815,10,car,823.822,589.861,900.766,637.422
1815,12,car,391.257,568.625,510.309,652.928
1815,13,car,557.76,569.779,676.611,648.658
1815,14,car,892.096,597.912,972.412,650.3
1816,4,car,526.761,570.312,581.275,632.31
1816,7,car,961.814,598.566,1098.591,663.793
1816,8,car,769.179,587.082,829.286,631.587
1816,10,car,823.681,589.846,900.659,637.584
1816,12,car,390.915,568.542,510.582,652.835
1816,13,car,557.572,569.831,676.514,648.679
1816,14,car,891.694,597.959,972.028,650.545
1817,4,car,526.716,570.468,580.99,632.147
1817,7,car,961.018,598.456,1098.542,663.846
1817,8,car,769.482,587.088,829.595,631.837
1817,10,car,823.663,589.772,900.712,637.566
1817,12,car,390.489,568.567,510.572,653.004
1817,13,car,557.159,569.802,675.798,648.764
1817,14,car,892.398,598.02,972.164,650.516
1818,4,car,526.85,570.591,580.77,631.966
1818,7,car,961.065,598.314,1100.458,664.065
1818,8,car,769.55,586.955,829.635,631.962
1818,10,car,823.687,589.619,900.821,637.59
1818,12,car,390.198,568.523,510.46,653.024
1818,13,car,557.3,569.787,675.648,648.793
1818,14,car,892.724,598.056,972.29,650.305
1819,4,car,527.176,570.621,580.813,631.86
1819,7,car,961.319,598.322,1100.827,664.108
1819,8,car,769.003,586.878,829.505,632.098
1819,10,car,823.865,589.551,900.899,637.542
1819,12,car,390.35,568.252,510.941,653.346
1819,13,car,557.635,569.738,676.096,648.878
1819,14,car,892.935,598.063,972.856,650.319
1820,4,car,527.712,570.452,581.082,631.7
1820,7,car,960.199,599.31,1098.837,663.538
1820,8,car,769.202,586.87,829.215,632.171
1820,10,car,823.851,589.505,900.714,637.346
1820,12,car,390.345,568.131,511.154,653.288
1820,13,car,558.158,569.724,676.907,648.952
1820,14,car,892.854,597.788,972.808,650.09
1820,16,car,6.132,612.107,95.76,738.048
1821,4,car,527.298,570.364,581.139,631.934
1821,7,car,960.994,598.494,1099.922,663.325
1821,8,car,768.918,586.739,829.54,632.256
1821,10,car,823.849,589.694,900.447,637.383
1821,12,car,390.104,568.221,511.097,653.597
1821,13,car,557.551,569.805,676.55,649.047
1821,14,car,893.42,597.601,973.953,650.218
1821,16,car,13.655,607.708,126.218,746.971
1822,4,car,527.186,570.24,581.103,632.071
1822,7,car,960.285,599.063,1098.74,663.185
1822,8,car,768.866,586.907,829.286,632.225
1822,10,car,823.895,589.77,900.459,637.362
1822,12,car,390.351,568.24,511.685,653.596
1822,13,car,556.955,569.884,676.24,649.094
1822,14,car,893.381,597.508,974.541,650.481
1822,16,car,21.564,588.308,165.365,751.234
1823,4,car,526.929,570.086,581.007,632.019
1823,7,car,961.027,597.921,1099.675,663.173
1823,8,car,768.299,586.881,828.784,632.122
1823,10,car,823.806,589.707,900.611,637.388
1823,12,car,390.428,568.442,511.92,653.566
1823,13,car,556.649,569.897,676.516,649.038
1823,14,car,892.8,597.296,974.351,650.665
1823,16,car,28.479,566.735,204.159,751.591
1824,4,car,527.171,570.118,581.326,631.962
1824,7,car,961.883,597.572,1100.458,663.126
1824,8,car,768.473,587.01,828.645,632.123
1824,10,car,823.847,589.68,900.695,637.267
1824,12,car,390.476,568.486,511.707,653.724
1824,13,car,557.27,569.82,677.018,648.953
1824,14,car,892.836,597.66,974.24,651.023
1824,16,car,35.098,548.443,243.306,751.799
1825,4,car,527.187,570.168,581.414,632.038
1825,7,car,961.125,598.496,1099.678,663.107
1825,8,car,768.211,586.883,828.215,632.017
1825,10,car,823.897,589.763,900.904,637.265
1825,12,car,390.32,568.378,511.407,654.064
1825,13,car,556.999,569.824,676.821,648.946
1825,14,car,892.982,597.378,974.345,650.899
1825,16,car,43.342,539.479,282.659,749.052
1826,4,car,528.229,571.147,582.425,631.721
1826,7,car,959.776,598.983,1097.638,663.198
1826,8,car,768.4,586.497,828.625,631.99
1826,10,car,823.818,589.841,901.04,637.435
1826,12,car,389.563,568.14,511.369,654.093
1826,13,car,556.752,569.819,676.545,648.895
1826,14,car,893.347,597.713,973.721,650.741
1826,16,car,51.16,536.366,321.434,748.143
1827,4,car,528.673,571.634,582.861,631.846
1827,7,car,959.453,599.141,1097.124,663.197
1827,8,car,768.133,586.183,828.379,631.792
1827,10,car,824.268,589.877,901.309,637.332
1827,12,car,394.093,565.355,528.12,651.842
1827,13,car,555.482,569.827,676.121,648.719
1827,14,car,892.82,597.745,973.136,650.635
1827,16,car,58.938,536.341,358.755,743.998
1828,4,car,529.107,571.885,583.248,632.06
1828,7,car,959.832,599.312,1097.03,663.089
1828,8,car,768.045,585.989,828.207,631.765
1828,10,car,824.344,589.822,901.284,637.164
1828,12,car,397.996,563.155,536.249,649.647
1828,13,car,554.821,569.796,676.083,648.741
1828,14,car,892.9,597.758,973.397,650.516
1828,16,car,64.147,537.415,396.043,747.114
1829,4,car,529.442,571.018,583.089,629.521
1829,7,car,960.075,599.245,1097.343,662.995
1829,8,car,769.375,585.808,829.146,631.472
1829,10,car,824.284,589.734,901.27,637.14
1829,12,car,401.532,561.803,538.138,644.271
1829,13,car,556.222,569.821,676.43,648.198
1829,14,car,892.13,595.767,974.651,650.25
1829,16,car,68.805,539.3,434.881,751.178
1830,4,car,528.625,571.319,583.558,634.657
1830,7,car,958.972,599.099,1098.569,663.455
1830,8,car,767.821,585.784,828.379,631.801
1830,10,car,824.139,589.796,900.992,637.273
1830,12,car,404.71,561.533,536.327,634.224
1830,13,car,553.697,569.804,675.525,648.251
1830,14,car,893.309,597.051,974.687,649.994
1830,16,car,72.428,541.613,472.087,753.285
1831,7,car,959.015,599.101,1098.639,663.314
1831,8,car,767.293,585.604,828.248,631.768
1831,10,car,824.273,589.808,900.919,637.225
1831,12,car,408.806,560.805,535.341,625.332
1831,13,car,540.662,569.452,671.382,648.555
1831,14,car,893.012,595.525,975.408,649.99
1831,16,car,76.675,543.231,509.298,751.486
1832,7,car,958.447,599.077,1099.404,663.639
1832,8,car,767.361,585.611,828.254,631.679
1832,10,car,824.279,589.854,900.798,637.14
1832,13,car,554.043,569.596,675.709,648.737
1832,14,car,893.293,595.124,975.575,649.734
1832,16,car,86.23,543.587,550.008,752.061
1833,7,car,957.358,599.125,1099.252,663.873
1833,8,car,767.308,585.402,828.898,631.641
1833,10,car,824.012,589.865,900.685,637.103
1833,13,car,540.038,569.54,672.04,649.87
1833,14,car,893.136,594.803,975.509,649.791
1833,16,car,114.964,543.851,596.647,751.69
1834,7,car,957.407,598.86,1099.247,663.684
1834,8,car,767.178,585.26,829.024,631.49
1834,10,car,823.334,589.749,900.545,637.021
1834,13,car,559.27,568.789,670.894,637.103
1834,14,car,892.979,594.357,975.795,649.775
1834,16,car,159.671,547.723,643.733,749.611
1835,7,car,957.508,598.895,1099.707,663.719
1835,8,car,767.286,585.372,829.394,631.186
1835,10,car,822.947,589.739,900.57,637.252
1835,13,car,573.062,570.902,669.156,627.536
1835,14,car,893.26,594.355,976.156,650.15
1835,16,car,203.862,545.821,690.971,745.954
1836,7,car,957.565,598.822,1099.272,663.529
1836,8,car,766.978,585.427,827.493,630.966
1836,10,car,823.128,589.755,900.62,637.287
1836,14,car,892.865,594.413,976.049,650.097
1836,16,car,246.788,546.866,736.584,746.234
1837,7,car,958.15,598.918,1099.211,663.457
1837,8,car,763.675,585.165,825.424,633.285
1837,10,car,822.6,589.868,900.325,637.348
1837,14,car,892.88,594.707,975.639,650.033
1837,16,car,291.188,546.917,782.325,744.295
1838,7,car,958.061,599.15,1099.093,663.494
1838,10,car,820.299,589.636,901.238,640.596
1838,14,car,893.374,594.655,975.842,650.479
1838,16,car,334.804,547.38,825.296,743.741
1839,7,car,958.428,599.203,1099.664,663.48
1839,10,car,822.793,589.794,900.165,637.125
1839,14,car,890.474,594.916,974.723,651.744
1839,16,car,378.805,549.849,868.265,744.061
